id,a1_gender,a2_age,a3_number_of_children,a4_children_under_18_years,a5_age_youngest_children,a6_education_level,B2_Public_service_status_ger,B1_commute_distance_in_km,B3_early_retirement_rate,B4_sickness_days,B5_Degree_of_employment,B6_gross_working_days,B7_Vacation_days,B8_net_working_days,B9_salary_increase_last_year,B10_Tenure_in_month,B11_salary_today_brl,B12_salary_increase_last_5_years,B13_Parental_leave,D1_monthly_unemployment_rate_brazil,D2_monthly_number_of_vacancies,D3_monthly_short_time_workers,B14_Cargo,B15_Sector,B16_Headquarters,b1_PDI_rate,c1_overall_employee_satisfaction,c2_employee_satisfaction_moving_average,M_Onb_3d_Integration,M_eNPS,M_Onb_15d_Credibility,M_Onb_15d_Respect,M_Onb_15d_Impartiality,M_Onb_15d_Pride,M_Onb_15d_Camaraderie,M_Onb_30d_Credibility,M_Onb_30d_Respect,M_Onb_30d_Impartiality,M_Onb_30d_Pride,M_Onb_30d_Camaraderie,Climate_Cred_Informative_Comm,Climate_Cred_Accessible_Comm,Climate_Cred_Coordination,Climate_Cred_Supervision,Climate_Cred_Clear_Vision,Climate_Cred_Reliability,Climate_Resp_Prof_Appreciation,Climate_Resp_Indiv_Effort,Climate_Resp_Collaboration,Climate_Resp_Work_Env,Climate_Resp_Personal_Life,Climate_Imp_Payment,Climate_Imp_Belonging,Climate_Imp_Impartiality_Recog,Climate_Imp_Treatment,Climate_Imp_Resources,Climate_Pride_Work,Climate_Pride_Team,Climate_Pride_Company,Climate_Cam_Closeness,Climate_Cam_Relaxation,Climate_Cam_Welcoming,Climate_Cam_Community,E_Exit_Reason,E_Exit_Satisfaction,Turnover
EMP-1240,Female,49,3,1,14.0,No Degree,0,28.0,0.0,5,1.0,250,30,215,298.21,128,5050.0,1861.11,0,12.0,484,-53,Manager,HR,Rio de Janeiro,0.45,5,5.34,5,5,4,5,4,5,5,5,5,4,5,4,4,5,4,5,5,5,5,5,5,5,5,3,3,4,4,3,5,4,5,5,4,3,5,Personal,4.0,1
EMP-1241,Female,25,0,0,,High School,0,3.6,0.0,6,1.0,250,30,214,828.37,26,2770.0,828.37,0,11.71,501,58,Specialist,IT,Sao Paulo,0.47,7,6.91,5,8,5,5,4,3,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,3,5,5,5,5,4,5,5,5,5,5,4,5,5,None,,0
EMP-1242,Male,54,1,0,18.0,No Degree,0,6.1,0.0,6,1.0,250,30,214,161.9,23,3000.0,161.9,0,8.51,288,2,Assistant,Legal,Sao Paulo,0.94,7,7.17,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,None,,0
EMP-1243,Male,18,0,0,,High School,0,14.1,0.0,4,1.0,250,30,216,0.0,0,2180.0,0.0,0,11.61,506,68,Specialist,Legal,Rio de Janeiro,0.9,7,8.05,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Retirement,5.0,1
EMP-1244,Female,38,0,0,,High School,0,19.1,0.0,8,0.75,187,22,157,1150.55,106,3375.0,1692.37,0,7.64,385,-32,Specialist,Operations,Sao Paulo,0.77,8,8.34,5,7,4,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1245,Male,20,0,0,,Bachelor,0,14.8,0.0,2,1.0,250,30,218,837.47,24,3480.0,837.47,0,12.11,496,-22,Analyst,Finance,Sao Paulo,0.73,9,9.09,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1246,Female,40,0,0,,Bachelor,1,25.8,0.0,3,1.0,250,30,217,277.41,15,3500.0,277.41,0,13.25,491,23,Manager,Marketing,Belo Horizonte,0.55,9,9.17,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1247,Female,50,0,0,,Bachelor,0,8.0,0.0,3,0.75,187,22,162,0.0,2,2505.0,0.0,0,7.83,375,-73,Assistant,Finance,Remote,0.71,7,7.72,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Personal,5.0,1
EMP-1248,Male,20,0,0,,High School,1,22.6,0.0,3,1.0,250,30,217,532.34,24,2680.0,532.34,0,9.67,443,-14,Intern,IT,Rio de Janeiro,0.84,5,5.8,4,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,4,5,5,3,5,5,5,4,5,5,4,5,5,Dissatisfaction,5.0,1
EMP-1249,Male,38,1,0,1.0,High School,0,16.6,0.0,6,0.75,187,22,159,151.84,24,2145.0,151.84,0,11.84,494,-16,Manager,IT,Sao Paulo,0.79,5,5.58,5,3,5,5,4,5,4,5,5,4,4,4,5,5,5,3,5,4,5,5,4,3,5,5,4,5,5,5,4,5,4,4,5,5,4,Dissatisfaction,3.0,1
EMP-1250,Male,20,0,0,,Bachelor,0,1.1,0.0,5,1.0,250,30,215,0.0,1,3020.0,0.0,0,13.8,618,36,Assistant,Finance,Sao Paulo,0.74,9,9.32,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1251,Male,43,0,0,,Bachelor,0,1.5,0.0,9,1.0,250,30,211,407.17,51,4250.0,407.17,0,9.03,435,32,Assistant,Operations,Remote,0.94,7,8.11,5,7,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1252,Female,35,1,1,11.0,Bachelor,0,13.3,0.0,3,0.5,125,15,107,90.86,66,2235.0,434.98,0,13.48,462,16,Intern,Marketing,Rio de Janeiro,0.82,4,4.85,5,3,5,3,5,5,5,4,5,3,4,5,3,5,3,5,5,3,4,3,3,4,5,5,3,5,3,5,3,5,4,3,4,4,5,Dissatisfaction,3.0,1
EMP-1253,Male,41,1,1,2.0,No Degree,0,25.3,0.0,1,1.0,250,30,219,286.53,55,3510.0,286.53,0,13.9,417,0,Specialist,Operations,Sao Paulo,0.79,7,8.06,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1254,Female,35,2,0,10.0,High School,0,5.4,0.0,4,0.75,187,22,161,280.58,34,2272.5,280.58,0,7.29,635,44,Specialist,Legal,Sao Paulo,0.85,5,5.43,4,3,5,5,5,5,5,5,5,4,4,5,3,5,5,4,3,5,4,4,5,2,5,5,4,4,5,5,5,5,5,5,4,5,5,Better Offer,5.0,1
EMP-1255,Female,42,1,1,7.0,Bachelor,0,2.2,0.0,4,1.0,250,30,216,195.08,27,3760.0,195.08,0,10.01,657,-33,Analyst,Sales,Sao Paulo,0.72,6,6.02,5,7,4,5,3,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,4,4,5,5,4,4,4,5,5,5,5,4,None,,0
EMP-1256,Male,46,2,0,5.0,Bachelor,0,22.2,0.0,4,0.75,187,22,161,594.35,160,4845.0,1602.62,0,9.58,504,29,Director,Finance,Sao Paulo,0.66,6,6.19,4,5,5,5,5,5,5,4,4,4,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,5,5,4,None,,0
EMP-1257,Female,39,3,3,4.0,High School,0,2.6,0.0,4,1.0,250,30,216,181.71,29,2970.0,181.71,0,9.61,335,117,Analyst,Sales,Sao Paulo,0.48,6,6.09,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,Better Offer,5.0,1
EMP-1258,Female,38,1,1,0.0,Master,0,7.2,0.0,4,1.0,250,30,216,237.29,30,4480.0,237.29,0,10.04,508,61,Specialist,IT,Rio de Janeiro,0.82,8,9.1,5,7,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1259,Female,38,3,1,20.0,High School,0,8.1,0.0,6,1.0,250,30,214,301.81,95,4280.0,2567.02,0,12.17,480,57,Specialist,HR,Curitiba,0.66,6,6.86,5,7,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,Personal,3.0,1
EMP-1260,Female,39,0,0,,Master,0,5.5,0.0,4,1.0,250,30,216,752.22,208,8050.0,2752.0,0,10.66,382,71,Manager,Legal,Sao Paulo,0.73,7,7.84,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,Dissatisfaction,5.0,1
EMP-1261,Female,44,0,0,,No Degree,0,4.7,0.0,3,1.0,250,30,217,542.34,19,2820.0,542.34,0,13.26,497,23,Assistant,Legal,Rio de Janeiro,0.61,7,7.61,5,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Better Offer,5.0,1
EMP-1262,Other,44,1,0,13.0,Bachelor,0,8.5,0.0,2,1.0,250,30,218,668.36,68,4600.0,1032.26,0,10.72,499,46,Intern,Finance,Sao Paulo,0.73,6,6.97,5,7,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Stress,3.0,1
EMP-1263,Male,60,1,0,0.0,Master,0,17.5,0.22228955608491102,6,0.75,187,22,159,416.87,42,3705.0,416.87,0,8.55,544,10,Specialist,IT,Rio de Janeiro,0.85,7,7.24,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1264,Female,32,0,0,,Bachelor,0,4.4,0.0,5,1.0,250,30,215,415.89,61,4340.0,1445.05,0,8.21,323,28,Specialist,Legal,Remote,0.59,8,9.05,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1265,Male,37,2,2,8.0,Bachelor,0,9.2,0.0,6,1.0,250,30,214,226.33,15,3470.0,226.33,0,10.37,667,47,Specialist,Sales,Remote,0.26,5,5.33,4,4,5,5,5,5,5,5,5,3,3,5,5,5,5,4,5,5,4,5,4,5,5,4,4,4,4,5,4,5,5,4,4,4,4,None,,0
EMP-1266,Male,50,1,0,8.0,High School,1,15.0,0.0,4,1.0,250,30,216,370.99,32,3140.0,370.99,0,10.09,592,49,Director,Marketing,Rio de Janeiro,0.18,7,7.94,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Better Offer,5.0,1
EMP-1267,Female,38,3,1,8.0,Master,0,1.2,0.0,4,0.5,125,15,106,417.09,41,2350.0,417.09,0,10.67,634,0,Specialist,HR,Sao Paulo,0.56,4,4.64,4,4,4,5,5,5,5,3,3,5,5,3,5,5,5,5,3,5,4,4,5,4,5,4,4,4,4,3,5,4,5,4,4,4,4,Better Offer,5.0,1
EMP-1268,Female,34,1,1,15.0,High School,0,12.2,0.0,7,1.0,250,30,213,179.93,63,3600.0,750.04,0,12.47,498,26,Specialist,Sales,Remote,0.71,7,7.48,4,9,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1269,Female,31,1,1,2.0,Bachelor,0,5.2,0.0,2,1.0,250,30,218,900.72,67,4450.0,1307.44,0,12.87,449,10,Analyst,Marketing,Rio de Janeiro,0.62,4,4.47,4,3,4,4,5,5,4,5,5,4,5,4,5,4,5,4,4,4,5,5,3,5,4,4,5,5,5,5,4,4,5,3,5,5,5,Stress,2.0,1
EMP-1270,Female,35,1,1,10.0,Bachelor,0,7.5,0.0,4,1.0,250,30,216,169.75,64,4430.0,297.23,0,12.67,426,-5,Analyst,Marketing,Remote,0.41,7,7.51,5,6,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1271,Female,41,0,0,,Bachelor,1,8.4,0.0,4,1.0,250,30,216,0.0,3,3270.0,0.0,0,10.71,606,-3,Analyst,IT,Curitiba,0.6,7,7.14,5,6,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1272,Female,28,2,1,8.0,PhD,0,6.7,0.0,3,1.0,250,30,217,769.36,41,6100.0,769.36,0,8.55,495,74,Manager,IT,Curitiba,0.64,7,7.67,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,None,,0
EMP-1273,Female,44,3,1,9.0,Bachelor,0,3.8,0.0,7,0.5,125,15,103,259.0,59,2210.0,259.0,0,7.54,456,-6,Analyst,Sales,Curitiba,0.91,6,6.57,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,Stress,4.0,1
EMP-1274,Female,31,1,1,7.0,High School,0,15.6,0.0,9,1.0,250,30,211,616.93,43,3170.0,616.93,0,12.8,386,13,Specialist,HR,Sao Paulo,0.59,8,8.74,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1275,Male,44,1,1,19.0,High School,0,10.1,0.0,2,0.75,187,22,163,96.58,82,3060.0,926.13,0,13.13,569,42,Specialist,Operations,Remote,0.81,5,5.0,5,7,3,5,4,5,4,5,4,5,4,5,5,5,4,5,5,4,3,5,4,4,5,3,5,5,5,4,5,5,3,4,5,4,4,Dissatisfaction,1.0,1
EMP-1276,Male,40,2,2,4.0,Bachelor,0,9.6,0.0,5,1.0,250,30,215,849.84,144,6080.0,2716.74,0,8.07,619,-24,Manager,Sales,Remote,0.62,7,7.34,5,6,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,None,,0
EMP-1277,Male,34,1,1,5.0,Master,0,2.8,0.0,6,1.0,250,30,214,245.88,50,4840.0,245.88,0,10.45,612,86,Assistant,Operations,Sao Paulo,0.83,8,8.57,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Better Offer,5.0,1
EMP-1278,Male,27,1,1,8.0,High School,0,20.7,0.0,5,1.0,250,30,215,801.42,97,4210.0,528.44,0,10.28,564,47,Manager,Marketing,Curitiba,0.48,7,7.67,5,8,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,Personal,4.0,1
EMP-1279,Male,48,2,0,8.0,Bachelor,0,20.2,0.0,13,1.0,250,30,207,611.36,21,3700.0,611.36,0,11.77,581,-72,Manager,Operations,Rio de Janeiro,0.89,6,6.7,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,Stress,5.0,1
EMP-1280,Male,22,0,0,,High School,0,4.6,0.0,5,1.0,250,30,215,302.09,26,2740.0,302.09,0,12.92,318,125,Analyst,Legal,Rio de Janeiro,0.68,7,7.15,5,9,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,Dissatisfaction,5.0,1
EMP-1281,Female,49,0,0,,Bachelor,0,6.3,0.0,10,1.0,250,30,210,0.0,6,3410.0,0.0,0,10.7,565,-53,Assistant,Marketing,Sao Paulo,0.42,6,6.35,5,9,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,3,4,5,4,5,4,5,5,5,Better Offer,4.0,1
EMP-1282,Male,41,2,1,1.0,No Degree,0,25.2,0.0,4,1.0,250,30,216,0.0,8,2570.0,0.0,0,12.67,533,57,Manager,Marketing,Rio de Janeiro,0.77,6,6.47,5,7,3,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,Better Offer,3.0,1
EMP-1283,Male,24,0,0,,Master,0,13.3,0.0,7,1.0,250,30,213,256.79,15,4040.0,256.79,0,12.23,401,-51,Manager,Marketing,Rio de Janeiro,0.48,7,7.06,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1284,Male,40,2,2,4.0,Master,0,15.0,0.0,2,1.0,250,30,218,523.22,159,7080.0,2634.53,0,12.59,589,107,Manager,IT,Sao Paulo,0.95,9,8.72,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1285,Female,50,3,0,14.0,PhD,0,17.7,0.0,4,1.0,250,30,216,0.0,0,5500.0,0.0,0,7.68,277,4,Assistant,HR,Rio de Janeiro,0.7,8,8.7,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Better Offer,5.0,1
EMP-1286,Male,43,2,1,0.0,Bachelor,0,5.8,0.0,3,1.0,250,30,217,113.66,19,3610.0,113.66,0,12.73,722,94,Analyst,Legal,Rio de Janeiro,0.31,7,7.9,5,9,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1287,Male,24,0,0,,Bachelor,0,1.2,0.0,5,1.0,250,30,215,994.3,20,3440.0,994.3,0,8.76,477,-106,Assistant,Operations,Curitiba,0.75,8,8.01,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,None,,0
EMP-1288,Male,36,1,1,14.0,High School,0,6.3,0.0,4,1.0,250,30,216,677.18,134,5040.0,1464.93,0,7.45,517,-44,Analyst,HR,Sao Paulo,0.77,5,5.95,5,7,5,5,5,4,5,4,3,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,3,3,4,5,5,4,4,Dissatisfaction,4.0,1
EMP-1289,Female,18,0,0,,High School,0,36.3,0.0,5,0.5,125,15,105,0.0,0,1090.0,0.0,0,10.59,466,-67,Assistant,Marketing,Sao Paulo,0.96,9,9.06,5,8,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1290,Male,60,2,0,26.0,Bachelor,0,2.7,0.47439405305921983,3,1.0,250,30,217,415.56,43,4260.0,415.56,0,10.46,557,-49,Specialist,Sales,Rio de Janeiro,0.76,7,6.91,5,7,4,5,3,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,Better Offer,5.0,1
EMP-1291,Male,39,4,3,2.0,High School,0,3.7,0.0,2,1.0,250,30,218,0.0,0,2390.0,0.0,0,9.63,461,11,Analyst,Operations,Sao Paulo,0.82,8,8.39,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Personal,5.0,1
EMP-1292,Male,33,2,2,5.0,No Degree,0,6.8,0.0,6,1.0,250,30,214,111.26,82,3970.0,1990.89,0,9.69,494,23,Analyst,Marketing,Rio de Janeiro,0.65,8,8.68,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1293,Female,35,2,2,11.0,High School,0,10.2,0.0,8,1.0,250,30,212,77.25,45,3250.0,77.25,0,12.39,569,89,Assistant,Sales,Rio de Janeiro,0.94,6,7.18,5,9,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,Dissatisfaction,5.0,1
EMP-1294,Male,36,4,3,12.0,Bachelor,1,16.7,0.0,6,0.5,125,15,104,84.5,84,2420.0,715.25,0,8.59,429,66,Assistant,Finance,Sao Paulo,0.7,8,8.33,5,8,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1295,Female,26,3,3,1.0,High School,0,14.8,0.0,6,1.0,250,30,214,352.28,64,3540.0,1262.16,0,8.08,592,52,Intern,Finance,Rio de Janeiro,0.81,6,6.32,5,7,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Dissatisfaction,5.0,1
EMP-1296,Male,37,2,2,16.0,High School,0,18.2,0.0,11,0.5,125,15,99,66.73,18,1365.0,66.73,0,13.6,400,-79,Manager,Finance,Sao Paulo,0.95,7,7.63,5,8,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1297,Male,47,2,1,17.0,Master,0,6.3,0.0,8,1.0,250,30,212,286.14,31,4590.0,286.14,0,7.05,453,66,Specialist,Sales,Remote,0.79,5,5.42,5,2,4,5,3,4,2,4,3,5,5,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,5,4,4,4,Better Offer,4.0,1
EMP-1298,Male,20,0,0,,Master,0,4.4,0.0,9,1.0,250,30,211,0.0,10,3900.0,0.0,0,10.81,463,9,Specialist,Operations,Belo Horizonte,0.67,5,5.51,2,7,5,4,4,4,5,4,4,5,4,5,3,5,4,5,5,5,5,5,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,Dissatisfaction,5.0,1
EMP-1299,Female,40,1,1,22.0,High School,0,2.6,0.0,10,1.0,250,30,210,676.35,31,3020.0,676.35,0,11.08,626,15,Manager,Finance,Sao Paulo,0.87,8,8.66,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1300,Female,32,0,0,,High School,0,21.1,0.0,2,0.75,187,22,163,0.0,2,1770.0,0.0,0,11.14,459,38,Analyst,Legal,Rio de Janeiro,0.88,7,7.76,5,9,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1301,Male,44,2,0,24.0,High School,0,9.2,0.0,3,0.75,187,22,162,45.05,17,2085.0,45.05,0,13.06,494,7,Assistant,IT,Sao Paulo,0.57,7,6.75,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,None,,0
EMP-1302,Male,33,3,2,9.0,High School,0,4.1,0.0,3,1.0,250,30,217,546.21,54,3410.0,546.21,0,12.53,479,97,Analyst,Legal,Sao Paulo,0.6,7,7.79,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1303,Female,33,3,3,3.0,No Degree,0,14.4,0.0,5,1.0,250,30,215,221.79,141,5150.0,1535.58,0,11.79,736,-52,Specialist,Marketing,Rio de Janeiro,0.79,6,6.07,4,5,4,3,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,4,4,5,5,4,5,5,4,4,5,5,5,5,5,5,5,None,,0
EMP-1304,Female,43,2,2,5.0,High School,0,5.1,0.0,2,1.0,250,30,218,0.0,5,2530.0,0.0,0,13.16,499,53,Manager,HR,Remote,0.7,8,8.77,5,6,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1305,Male,47,2,2,20.0,High School,0,1.4,0.0,6,0.75,187,22,159,186.78,48,2572.5,186.78,0,8.94,576,55,Specialist,HR,Remote,0.47,7,7.58,4,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1306,Male,43,1,1,5.0,Master,0,2.1,0.0,1,1.0,250,30,219,0.0,0,3930.0,0.0,0,9.15,422,103,Analyst,HR,Rio de Janeiro,0.84,7,7.76,5,6,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,Dissatisfaction,5.0,1
EMP-1307,Male,24,0,0,,High School,1,7.3,0.0,4,1.0,250,30,216,392.58,21,2660.0,392.58,0,11.02,423,75,Specialist,Legal,Sao Paulo,0.81,7,7.45,5,8,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,Stress,5.0,1
EMP-1308,Male,20,0,0,,Master,1,4.2,0.0,8,1.0,250,30,212,406.81,24,4180.0,406.81,0,7.27,399,1,Specialist,Operations,Rio de Janeiro,0.89,8,8.08,4,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Dissatisfaction,5.0,1
EMP-1309,Male,32,2,1,11.0,High School,0,8.3,0.0,4,1.0,250,30,216,0.0,10,2520.0,0.0,0,11.09,521,-33,Analyst,HR,Curitiba,0.88,5,5.77,5,4,5,5,3,3,4,4,5,5,5,5,5,4,5,5,4,5,4,4,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,Stress,2.0,1
EMP-1310,Male,33,2,0,7.0,Bachelor,0,5.3,0.0,3,1.0,250,30,217,109.55,77,4670.0,2094.25,0,9.28,457,5,Assistant,Sales,Rio de Janeiro,0.43,6,7.08,5,6,5,5,5,5,5,5,4,3,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,Dissatisfaction,5.0,1
EMP-1311,Female,42,2,1,5.0,Bachelor,0,6.0,0.0,5,0.5,125,15,105,143.54,49,2100.0,143.54,0,13.84,471,14,Director,Legal,Sao Paulo,0.93,7,7.04,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-1312,Female,44,2,2,10.0,Bachelor,0,6.4,0.0,3,1.0,250,30,217,145.09,163,6500.0,1926.17,0,9.13,536,49,Specialist,Legal,Remote,0.61,4,4.75,4,5,5,5,4,4,4,5,4,5,5,4,5,2,4,5,3,5,5,5,3,5,4,5,4,4,5,5,5,5,5,4,4,4,3,Dissatisfaction,3.0,1
EMP-1313,Male,34,3,2,4.0,High School,0,2.5,0.0,9,0.75,187,22,156,236.35,53,2550.0,236.35,0,13.1,427,-49,Specialist,Marketing,Curitiba,0.92,5,5.74,4,3,4,4,2,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,Retirement,4.0,1
